country,year,NY.GDP.MKTP.KD.ZG,NY.GDP.PCAP.CD,SE.XPD.TOTL.GD.ZS,NE.GDI.TOTL.ZS,NE.TRD.GNFS.ZS
Indonesia,2012,6.03005065305615,3632.272540431,3.40748000144958,35.0715936108889,49.5828982992627
Indonesia,2013,5.5572636889101,3566.60284506078,3.35904002189636,33.8313567879016,48.6373726752893
Indonesia,2014,5.006668425755,3441.06808455308,3.28800988197327,34.6003439149803,48.0801755855227
Indonesia,2015,4.87632230022123,3288.22269737572,3.58360004425049,34.0627921803386,41.9376402415294
Indonesia,2016,5.03306918280177,3521.46943456251,1.21023452281952,33.8587393039461,37.4213418023318
Indonesia,2017,5.06978590134916,3798.88326177649,1.05324387550354,33.7105947957751,39.3554970704606
Indonesia,2018,5.17429153955024,3860.95353077708,0.99443644285202,34.5705858319708,43.0743089552002
Indonesia,2019,5.01928768046282,4106.94856173421,0.964399099349976,33.7801423773992,37.6277775357108
Indonesia,2020,-2.06551182934165,3853.70288778903,1.01593220233917,32.3434120537483,32.9721754002427
"Iran, Islamic Rep.",2000,5.84552747587396,1650.01385832603,4.03064012527466,35.100533489687,41.2572474648948
"Iran, Islamic Rep.",2001,2.39217271180297,1881.02266634748,4.07168006896973,35.2518166917606,40.53556648018
"Iran, Islamic Rep.",2002,8.07882927923774,1891.25756092031,4.48487997055054,39.0541109970135,48.1726865518116
"Iran, Islamic Rep.",2003,8.6392983956527,2208.99636553529,4.36322021484375,42.1052670449541,50.6791057749094
"Iran, Islamic Rep.",2004,4.33666598322418,2672.42266512669,4.29662990570068,45.9987878391683,51.3138573270476
"Iran, Islamic Rep.",2005,3.18980408131023,3132.05081925856,4.05650997161865,38.7176635766975,54.4404952626169
"Iran, Islamic Rep.",2006,4.99979526935969,3618.9160136791,4.28998994827271,38.6491173624239,53.1673587139261
"Iran, Islamic Rep.",2007,8.15577351843464,4687.99166265915,4.59680986404419,39.7289451376198,49.8873069219141
"Iran, Islamic Rep.",2008,0.250856552511053,5377.41150725587,3.91375994682312,41.7574530936824,48.2294027737655
"Iran, Islamic Rep.",2009,1.00738546285622,5415.52280554144,3.84244990348816,40.8981709172263,43.6995802244165
"Iran, Islamic Rep.",2010,5.79793829590261,6291.19443652344,3.70918011665344,40.2624492463484,43.7706437373524
"Iran, Islamic Rep.",2011,2.64571792008958,8025.68743364356,3.48497009277344,36.0168035751403,41.2194147918578
"Iran, Islamic Rep.",2012,-3.7471713986414,8114.08099831877,2.93899989128113,36.3509581769324,44.0893466807452
"Iran, Islamic Rep.",2013,-1.52197920494163,6222.74194840326,2.85279011726379,34.9452115156879,47.0867179194755
